State,County,Year,LabourForce,Employed,Unemployed
#N/A,San Lorenzo Municipio,2019,11501,10490,1011
#N/A,San Sebastian Municipio,2019,10198,8807,1391
#N/A,Santa Isabel Municipio,2019,8717,7764,953
#N/A,St.,LA,2019,31891,29891
#N/A,St.,NY,2019,43294,40902
#N/A,Toa Alta Municipio,2019,26614,25106,1508
#N/A,Toa Baja Municipio,2019,28675,27023,1652
#N/A,Trujillo Alto Municipio,2019,26569,25281,1288
#N/A,Utuado Municipio,2019,6588,5841,747
#N/A,Vega Alta Municipio,2019,9554,8778,776
#N/A,Vega Baja Municipio,2019,13037,11791,1246
#N/A,Vieques Municipio,2019,2585,2406,179
#N/A,Villalba Municipio,2019,7406,6231,1175
#N/A,Yabucoa Municipio,2019,8691,7552,1139
#N/A,Yauco Municipio,2019,9759,8331,1428
