SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,8,99,Colorado,Prowers County,2016,11926,5995,5931,5711,5665,53,29,113,100,24,28,1,4,93,105,5800,5764,87,61,161,158,36,46,7,10,3636,3810,3457,3659,47,20,45,36,23,27,1,3,63,65,3518,3718,72,43,77,69,31,38,4,8,2359,2121,2254,2006,6,9,68,64,1,1,0,1,30,40,2282,2046,15,18,84,89,5,8,3,2
50,8,101,Colorado,Pueblo County,2016,164774,81173,83601,73155,75993,2279,1801,2636,2549,782,939,134,138,2187,2181,75196,78033,2845,2360,3989,3890,1203,1352,253,258,46167,47981,42147,44254,1721,1190,531,566,595,759,57,68,1116,1144,43180,45314,2078,1558,1088,1131,872,1045,125,139,35006,35620,31008,31739,558,611,2105,1983,187,180,77,70,1071,1037,32016,32719,767,802,2901,2759,331,307,128,119
50,8,103,Colorado,Rio Blanco County,2016,6436,3303,3133,3097,2930,40,32,63,44,13,25,3,6,87,96,3177,3017,72,66,104,94,29,45,11,10,2945,2861,2778,2690,37,29,43,35,12,25,3,6,72,76,2845,2759,63,57,73,72,26,42,11,9,358,272,319,240,3,3,20,9,1,0,0,0,15,20,332,258,9,9,31,22,3,3,0,1
50,8,105,Colorado,Rio Grande County,2016,11337,5598,5739,5187,5349,57,37,181,199,34,39,3,5,136,110,5319,5451,96,66,266,266,53,59,10,10,3093,3193,2908,3014,38,19,57,68,27,26,2,4,61,62,2967,3072,58,38,83,101,41,39,9,7,2505,2546,2279,2335,19,18,124,131,7,13,1,1,75,48,2352,2379,38,28,183,165,12,20,1,3
50,8,107,Colorado,Routt County,2016,24682,12883,11799,12425,11287,124,72,81,66,65,141,15,14,173,219,12584,11488,169,133,160,163,118,214,31,29,11990,10965,11623,10547,116,69,42,33,58,134,15,12,136,170,11748,10701,149,121,99,96,104,199,30,25,893,834,802,740,8,3,39,33,7,7,0,2,37,49,836,787,20,12,61,67,14,15,1,4
50,8,109,Colorado,Saguache County,2016,6412,3225,3187,2938,2927,48,30,116,107,27,34,0,1,96,88,3031,3012,74,56,172,150,41,53,6,7,2076,2028,1909,1868,33,18,41,45,25,30,0,1,68,66,1976,1932,48,38,80,75,36,45,5,6,1149,1159,1029,1059,15,12,75,62,2,4,0,0,28,22,1055,1080,26,18,92,75,5,8,1,1
50,8,111,Colorado,San Juan County,2016,691,391,300,368,285,1,1,3,1,4,4,0,0,15,9,383,293,6,7,10,3,7,6,0,0,341,256,324,243,1,1,2,1,3,4,0,0,11,7,335,249,4,6,7,2,6,6,0,0,50,44,44,42,0,0,1,0,1,0,0,0,4,2,48,44,2,1,3,1,1,0,0,0
50,8,113,Colorado,San Miguel County,2016,8017,4278,3739,4088,3548,39,24,62,38,37,43,2,3,50,83,4131,3624,55,52,83,74,53,63,6,11,3847,3334,3724,3191,25,14,22,23,35,42,2,2,39,62,3759,3247,35,36,38,46,49,61,5,8,431,405,364,357,14,10,40,15,2,1,0,1,11,21,372,377,20,16,45,28,4,2,1,3
50,8,115,Colorado,Sedgwick County,2016,2400,1186,1214,1120,1168,16,4,19,6,12,17,1,0,18,19,1138,1186,25,9,25,13,16,24,1,1,1001,1026,956,992,13,4,8,3,10,11,0,0,14,16,970,1008,21,9,11,9,13,16,0,0,185,188,164,176,3,0,11,3,2,6,1,0,4,3,168,178,4,0,14,4,3,8,1,1
50,8,117,Colorado,Summit County,2016,30552,16587,13965,15800,13331,224,111,92,153,210,177,25,16,236,177,16022,13490,286,163,187,229,289,230,43,32,14333,11957,13723,11532,185,83,36,35,195,170,14,10,180,127,13893,11645,227,122,97,81,268,215,28,22,2254,2008,2077,1799,39,28,56,118,15,7,11,6,56,50,2129,1845,59,41,90,148,21,15,15,10
50,8,119,Colorado,Teller County,2016,24058,12191,11867,11544,11164,128,75,153,148,68,161,16,11,282,308,11816,11463,192,147,301,304,138,241,29,27,11456,11055,10938,10490,115,66,105,104,60,151,12,10,226,234,11157,10715,163,124,212,208,127,223,24,25,735,812,606,674,13,9,48,44,8,10,4,1,56,74,659,748,29,23,89,96,11,18,5,2
50,8,121,Colorado,Washington County,2016,4834,2528,2306,2445,2230,32,12,8,10,8,10,2,2,33,42,2477,2269,43,24,23,31,15,21,3,4,2271,2116,2197,2054,32,12,7,7,6,8,1,0,28,35,2224,2086,41,22,19,25,13,17,2,2,257,190,248,176,0,0,1,3,2,2,1,2,5,7,253,183,2,2,4,6,2,4,1,2
50,8,123,Colorado,Weld County,2016,295712,149331,146381,138183,136474,2627,1796,2746,2173,2243,2584,258,206,3274,3148,141238,139410,3489,2618,4347,3694,3223,3551,450,406,104935,104479,97481,97952,2045,1283,1027,655,2029,2380,141,113,2212,2096,99539,99916,2680,1905,1914,1466,2817,3151,285,251,44396,41902,40702,38522,582,513,1719,1518,214,204,117,93,1062,1052,41699,39494,809,713,2433,2228,406,400,165,155
50,8,125,Colorado,Yuma County,2016,10055,5001,5054,4851,4912,28,18,49,40,20,26,12,8,41,50,4891,4962,46,39,68,63,24,31,13,9,3802,3986,3721,3895,20,14,22,23,9,14,1,2,29,38,3749,3933,32,31,35,40,13,17,2,3,1199,1068,1130,1017,8,4,27,17,11,12,11,6,12,12,1142,1029,14,8,33,23,11,14,11,6
50,9,1,Connecticut,Fairfield County,2016,944347,459781,484566,367551,381206,54532,62967,2492,2204,25081,27960,537,467,9588,9762,375852,389629,59968,68862,4506,4461,28516,31204,1297,1103,367704,394589,288759,304323,47128,55087,574,610,24451,27406,151,166,6641,6997,294510,310283,50382,58809,1764,2020,27446,30342,592,595,92077,89977,78792,76883,7404,7880,1918,1594,630,554,386,301,2947,2765,81342,79346,9586,10053,2742,2441,1070,862,705,508
50,9,3,Connecticut,Hartford County,2016,894141,434256,459885,330251,350078,65915,71256,2398,2398,24488,24553,564,479,10640,11121,339685,359901,72819,78732,5053,5385,27322,27296,1030,897,357221,379350,268841,286403,56171,60290,798,829,23917,23907,122,138,7372,7783,275354,293196,60670,65181,2533,2803,26214,26221,429,446,77035,80535,61410,63675,9744,10966,1600,1569,571,646,442,341,3268,3338,64331,66705,12149,13551,2520,2582,1108,1075,601,451
50,9,5,Connecticut,Litchfield County,2016,182793,90310,92483,84773,87238,1935,1665,296,252,1720,1832,59,53,1527,1443,86189,88587,2654,2355,771,708,2149,2221,125,105,84839,87241,80279,82895,1439,1204,163,140,1683,1797,26,33,1249,1172,81449,83989,1991,1724,540,509,2075,2150,73,77,5471,5242,4494,4343,496,461,133,112,37,35,33,20,278,271,4740,4598,663,631,231,199,74,71,52,28
50,9,7,Connecticut,Middlesex County,2016,163292,79596,83696,71208,74671,4253,4424,197,208,2315,2705,51,55,1572,1633,72631,76153,5032,5292,587,612,2855,3228,140,141,74757,78758,67197,70599,3777,3941,115,126,2266,2663,28,37,1374,1392,68450,71864,4434,4646,449,459,2771,3149,96,109,4839,4938,4011,4072,476,483,82,82,49,42,23,18,198,241,4181,4289,598,646,138,153,84,79,44,32
50,9,9,Connecticut,New Haven County,2016,857901,413542,444359,325442,346361,58690,66012,2229,2175,16979,18896,434,421,9768,10494,334030,355490,65143,73079,4759,5002,19466,21456,772,765,339290,368109,263993,283904,50642,57097,802,775,16583,18490,154,134,7116,7709,270201,290550,55068,62008,2557,2754,18702,20721,391,399,74252,76250,61449,62457,8048,8915,1427,1400,396,406,280,287,2652,2785,63829,64940,10075,11071,2202,2248,764,735,381,366
50,9,11,Connecticut,New London County,2016,268403,134571,133832,112608,112851,9737,8570,1599,1487,5631,5991,225,169,4771,4764,116784,116965,12374,11385,3238,3180,7032,7266,491,379,120467,120374,101782,102646,8229,6948,1086,1028,5434,5835,97,100,3839,3817,105142,105935,10277,9129,2380,2340,6651,6982,284,255,14104,13458,10826,10205,1508,1622,513,459,197,156,128,69,932,947,11642,11030,2097,2256,858,840,381,284,207,124
50,9,13,Connecticut,Tolland County,2016,151162,75650,75512,67406,67945,2988,2450,188,183,3605,3425,76,32,1387,1477,68640,69296,3580,3113,558,571,4147,3998,176,109,71397,71717,63887,64847,2687,2108,142,115,3532,3382,20,20,1129,1245,64911,65985,3144,2638,435,425,3995,3904,80,84,4253,3795,3519,3098,301,342,46,68,73,43,56,12,258,232,3729,3311,436,475,123,146,152,94,96,25
50,9,15,Connecticut,Windham County,2016,116102,57525,58577,53013,54397,1920,1549,411,372,803,910,51,43,1327,1306,54220,55576,2530,2199,938,881,1094,1176,120,121,50814,52019,47533,49053,1261,868,223,221,750,869,22,21,1025,987,48467,49946,1708,1337,621,598,996,1097,76,79,6711,6558,5480,5344,659,681,188,151,53,41,29,22,302,319,5753,5630,822,862,317,283,98,79,44,42
50,10,1,Delaware,Kent County,2016,174542,84097,90445,57359,60044,21363,24096,592,694,1759,2253,99,112,2925,3246,59829,62708,23360,26354,1327,1600,2517,3071,274,305,78121,84465,53035,55864,20296,22968,462,524,1717,2198,58,51,2553,2860,55206,58216,22039,24954,1044,1275,2393,2960,207,210,5976,5980,4324,4180,1067,1128,130,170,42,55,41,61,372,386,4623,4492,1321,1400,283,325,124,111,67,95
50,10,3,Delaware,New Castle County,2016,555058,268696,286362,179060,187291,66569,75278,1181,1144,15149,15439,171,174,6566,7036,184716,193211,70966,80067,2805,3003,16950,17319,328,388,241478,259957,156817,166384,63534,71717,478,518,14958,15246,63,80,5628,6012,161663,171449,67254,75745,1768,2027,16602,16949,188,243,27218,26405,22243,20907,3035,3561,703,626,191,193,108,94,938,1024,23053,21762,3712,4322,1037,976,348,370,140,145
50,10,5,Delaware,Sussex County,2016,219321,106147,113174,87726,93607,13439,14328,1253,1190,1306,1513,204,159,2219,2377,89705,95687,14913,15921,1932,1970,1660,1882,288,258,95771,103632,79207,85799,12831,13772,488,470,1244,1453,44,43,1957,2095,80948,87629,14141,15176,1064,1141,1568,1788,113,126,10376,9542,8519,7808,608,556,765,720,62,60,160,116,262,282,8757,8058,772,745,868,829,92,94,175,132
50,11,1,District of Columbia,District of Columbia,2016,685815,325465,360350,153323,152381,148929,178828,2239,1862,12208,16511,487,477,8279,10291,159809,160436,153926,185292,4673,4953,15551,20662,915,945,287484,323686,124515,124907,143731,173456,681,733,11739,16079,156,171,6662,8340,129644,131312,147667,178643,2402,2963,14739,19733,497,533,37981,36664,28808,27474,5198,5372,1558,1129,469,432,331,306,1617,1951,30165,29124,6259,6649,2271,1990,812,929,418,412
50,12,1,Florida,Alachua County,2016,263959,127745,136214,90447,94795,25246,29301,480,435,7845,7984,100,83,3627,3616,93715,98043,27201,31292,1122,1111,9308,9430,274,250,115589,123146,79789,83222,24505,28572,315,314,7721,7809,73,61,3186,3168,82652,86065,26155,30242,843,862,9099,9174,226,200,12156,13068,10658,11573,741,729,165,121,124,175,27,22,441,448,11063,11978,1046,1050,279,249,209,256,48,50
50,12,3,Florida,Baker County,2016,27884,14641,13243,11805,11449,2465,1401,59,56,82,97,5,4,225,236,12013,11665,2568,1514,160,153,115,134,12,16,14253,12949,11489,11213,2427,1375,50,46,76,96,3,2,208,217,11681,11412,2521,1477,145,138,104,129,10,12,388,294,316,236,38,26,9,10,6,1,2,2,17,19,332,253,47,37,15,15,11,5,2,4
50,12,5,Florida,Bay County,2016,183634,91445,92189,75354,75270,10609,10654,775,754,1717,2417,140,142,2850,2952,77944,77943,11851,11944,1618,1673,2743,3494,305,305,85362,86586,70283,70566,10169,10312,590,582,1669,2363,102,101,2549,2662,72592,72977,11257,11454,1326,1389,2628,3379,251,245,6083,5603,5071,4704,440,342,185,172,48,54,38,41,301,290,5352,4966,594,490,292,284,115,115,54,60
50,12,7,Florida,Bradford County,2016,26740,14536,12204,10819,9874,3320,1883,46,75,81,84,10,6,260,282,11055,10129,3458,2037,126,173,130,131,28,26,13839,11876,10225,9614,3261,1856,35,57,72,84,9,3,237,262,10440,9851,3385,1996,107,145,118,130,26,23,697,328,594,260,59,27,11,18,9,0,1,3,23,20,615,278,73,41,19,28,12,1,2,3
50,12,9,Florida,Brevard County,2016,576874,281866,295008,237218,245359,29297,32214,1339,1295,6114,8018,364,373,7534,7749,244045,252355,33155,36220,3178,3287,8859,10833,825,839,253810,265738,213189,220268,27300,30143,963,885,5866,7737,202,221,6290,6484,218852,226085,30414,33388,2431,2489,8318,10250,587,611,28056,29270,24029,25091,1997,2071,376,410,248,281,162,152,1244,1265,25193,26270,2741,2832,747,798,541,583,238,228
50,12,11,Florida,Broward County,2016,1912583,931399,981184,607702,616633,264686,300199,3813,3642,34050,37724,1046,1111,20102,21875,623043,633101,278437,315282,7262,7535,41761,46256,3154,3415,660800,694600,361236,356097,249654,283689,1897,1901,32800,36294,549,626,14664,15993,371724,367340,259409,294409,4173,4530,39084,43254,2315,2578,270599,286584,246466,260536,15032,16510,1916,1741,1250,1430,497,485,5438,5882,251319,265761,19028,20873,3089,3005,2677,3002,839,837
50,12,13,Florida,Calhoun County,2016,14330,7776,6554,6175,5619,1284,594,86,93,50,62,15,5,166,181,6323,5792,1357,672,163,178,76,84,25,13,7228,6266,5698,5380,1261,584,67,83,42,55,7,1,153,163,5834,5536,1325,651,143,164,66,72,15,7,548,288,477,239,23,10,19,10,8,7,8,4,13,18,489,256,32,21,20,14,10,12,10,6
50,12,15,Florida,Charlotte County,2016,177671,86657,91014,78261,82655,5610,5017,299,343,976,1485,62,42,1449,1472,79582,83992,6335,5735,747,823,1353,1875,150,137,80377,84705,72729,77147,5181,4582,212,236,953,1453,42,34,1260,1253,73874,78283,5800,5171,599,647,1304,1806,118,113,6280,6309,5532,5508,429,435,87,107,23,32,20,8,189,219,5708,5709,535,564,148,176,49,69,32,24
50,12,17,Florida,Citrus County,2016,142804,68930,73874,64300,68954,2196,2120,301,261,970,1344,20,31,1143,1164,65343,70001,2694,2643,775,757,1209,1587,92,101,65042,69986,60846,65484,2008,1951,238,196,940,1321,12,23,998,1011,61755,66394,2435,2393,656,631,1160,1535,72,82,3888,3888,3454,3470,188,169,63,65,30,23,8,8,145,153,3588,3607,259,250,119,126,49,52,20,19
50,12,19,Florida,Clay County,2016,207246,102020,105226,83984,85505,11477,12137,547,536,2787,3609,146,171,3079,3268,86787,88459,12891,13653,1281,1330,4050,4964,338,382,92007,95225,75708,77165,10535,11265,397,410,2638,3461,103,122,2626,2802,78105,79697,11701,12531,999,1068,3790,4685,258,293,10013,10001,8276,8340,942,872,150,126,149,148,43,49,453,466,8682,8762,1190,1122,282,262,260,279,80,89
50,12,21,Florida,Collier County,2016,365445,179960,185485,161216,166146,13320,13233,937,836,2276,2908,183,163,2028,2199,162878,167945,14382,14400,1436,1414,2941,3636,480,478,127875,136864,111709,119969,12145,12072,377,351,2062,2749,46,54,1536,1669,112934,121295,12927,12917,730,767,2622,3351,296,321,52085,48621,49507,46177,1175,1161,560,485,214,159,137,109,492,530,49944,46650,1455,1483,706,647,319,285,184,157
50,12,23,Florida,Columbia County,2016,69265,35896,33369,27552,26567,7120,5513,209,199,287,394,27,27,701,669,28196,27185,7526,5873,432,438,409,495,64,66,33672,31407,25610,24839,6967,5399,164,160,280,380,19,22,632,607,26193,25403,7329,5723,371,377,387,472,54,55,2224,1962,1942,1728,153,114,45,39,7,14,8,5,69,62,2003,1782,197,150,61,61,22,23,10,11
50,12,27,Florida,DeSoto County,2016,36255,20622,15633,17064,13441,2892,1692,232,165,119,118,39,23,276,194,17316,13616,3078,1818,290,220,166,142,52,33,13305,11638,10231,9751,2735,1600,50,49,93,102,3,1,193,135,10404,9875,2861,1686,95,90,130,116,11,7,7317,3995,6833,3690,157,92,182,116,26,16,36,22,83,59,6912,3741,217,132,195,130,36,26,41,26
50,12,29,Florida,Dixie County,2016,16465,9074,7391,7713,6734,1152,437,39,43,32,41,1,2,137,134,7842,6864,1215,488,95,119,51,50,8,4,8657,7141,7332,6523,1127,417,33,38,30,37,1,2,134,124,7459,6644,1187,464,89,109,49,44,7,4,417,250,381,211,25,20,6,5,2,4,0,0,3,10,383,220,28,24,6,10,2,6,1,0
50,12,31,Florida,Duval County,2016,926010,449505,476505,281261,286544,131610,150098,2075,2051,21035,23767,581,554,12943,13491,292561,298217,138555,157359,4823,5078,26186,29170,1418,1424,406141,433769,245999,251980,126773,145296,1477,1478,20420,23137,395,385,11077,11493,255598,261821,132558,151291,3704,3934,25106,28024,1114,1143,43364,42736,35262,34564,4837,4802,598,573,615,630,186,169,1866,1998,36963,36396,5997,6068,1119,1144,1080,1146,304,281
50,12,33,Florida,Escambia County,2016,311473,154356,157117,108743,106757,34158,38017,1543,1385,4487,5553,288,286,5137,5119,113278,111248,36528,40358,3069,2972,6512,7588,672,637,144838,149326,100992,100505,33406,37310,1269,1206,4330,5415,236,258,4605,4632,105048,104559,35498,39391,2607,2624,6230,7324,576,574,9518,7791,7751,6252,752,707,274,179,157,138,52,28,532,487,8230,6689,1030,967,462,348,282,264,96,63
50,12,35,Florida,Flagler County,2016,107406,51690,55716,43640,46702,5548,6168,246,201,1103,1519,50,41,1103,1085,44622,47668,6172,6735,520,505,1421,1827,136,118,46413,50059,39045,41751,5183,5768,174,145,1063,1443,34,30,914,922,39857,42571,5677,6230,402,403,1351,1720,104,101,5277,5657,4595,4951,365,400,72,56,40,76,16,11,189,163,4765,5097,495,505,118,102,70,107,32,17
50,12,37,Florida,Franklin County,2016,11823,6766,5057,5328,4459,1216,410,75,41,22,23,6,2,119,122,5437,4574,1297,479,104,87,40,37,10,3,6286,4895,4924,4318,1197,403,31,28,19,23,0,2,115,121,5030,4432,1276,471,58,74,36,37,4,3,480,162,404,141,19,7,44,13,3,0,6,0,4,1,407,142,21,8,46,13,4,0,6,0
50,12,39,Florida,Gadsden County,2016,46086,21935,24151,9510,9630,11904,13904,121,125,114,206,29,34,257,252,9722,9851,12059,14032,200,221,166,255,53,51,19484,21931,7366,7703,11763,13758,44,71,98,189,5,7,208,203,7534,7880,11887,13856,107,152,145,231,24,20,2451,2220,2144,1927,141,146,77,54,16,17,24,27,49,49,2188,1971,172,176,93,69,21,24,29,31
50,12,41,Florida,Gilchrist County,2016,17622,9149,8473,8185,7949,725,273,49,62,44,47,12,3,134,139,8309,8082,792,332,97,126,66,69,19,4,8539,8080,7642,7596,704,266,25,45,40,45,2,0,126,128,7758,7718,766,319,72,107,60,64,9,1,610,393,543,353,21,7,24,17,4,2,10,3,8,11,551,364,26,13,25,19,6,5,10,3
50,12,43,Florida,Glades County,2016,13406,7516,5890,5723,4866,1287,564,375,347,50,36,4,6,77,71,5792,4933,1318,597,406,371,72,50,7,10,5880,4695,4276,3825,1231,499,268,283,40,31,4,6,61,51,4330,3874,1255,518,292,302,58,42,7,10,1636,1195,1447,1041,56,65,107,64,10,5,0,0,16,20,1462,1059,63,79,114,69,14,8,0,0
50,12,45,Florida,Gulf County,2016,16062,9526,6536,7119,5572,2208,698,46,44,29,46,2,2,122,174,7230,5742,2275,776,91,121,48,67,6,6,8921,6397,6565,5457,2177,692,38,35,25,44,2,1,114,168,6668,5621,2238,767,81,109,44,64,5,5,605,139,554,115,31,6,8,9,4,2,0,1,8,6,562,121,37,9,10,12,4,3,1,1
50,12,47,Florida,Hamilton County,2016,14303,8281,6022,5003,3951,3005,1810,73,63,44,64,1,1,155,133,5142,4078,3098,1883,115,106,77,84,8,5,7468,5531,4316,3561,2948,1771,45,41,41,50,0,0,118,108,4421,3663,3017,1830,76,78,70,66,5,3,813,491,687,390,57,39,28,22,3,14,1,1,37,25,721,415,81,53,39,28,7,18,3,2
50,12,49,Florida,Hardee County,2016,27219,14485,12734,12740,11331,1169,881,174,139,155,164,16,12,231,207,12954,11524,1306,992,231,195,202,206,27,27,7956,7417,6525,6290,1050,790,43,43,141,151,13,8,184,135,6693,6416,1159,860,89,82,181,179,22,18,6529,5317,6215,5041,119,91,131,96,14,13,3,4,47,72,6261,5108,147,132,142,113,21,27,5,9
50,12,51,Florida,Hendry County,2016,40037,21085,18952,17721,15503,2399,2558,436,396,194,175,42,33,293,287,17991,15769,2539,2696,541,494,250,239,63,47,9235,9604,6545,6659,2123,2350,266,275,159,155,8,12,134,153,6665,6801,2188,2419,309,322,190,196,19,20,11850,9348,11176,8844,276,208,170,121,35,20,34,21,159,134,11326,8968,351,277,232,172,60,43,44,27
50,12,53,Florida,Hernando County,2016,182459,87575,94884,79191,85690,4948,5413,424,400,1064,1456,64,88,1884,1837,80929,87368,5978,6393,969,946,1487,1879,171,187,76076,83105,69013,75164,4297,4755,273,265,995,1386,39,62,1459,1473,70355,76508,5069,5506,694,711,1359,1757,120,141,11499,11779,10178,10526,651,658,151,135,69,70,25,26,425,364,10574,10860,909,887,275,235,128,122,51,46
50,12,55,Florida,Highlands County,2016,102041,49856,52185,42734,44605,5157,5504,327,345,692,842,49,46,897,843,43535,45364,5645,5956,615,609,859,1004,117,105,39302,42844,33098,36071,4675,5063,199,231,628,793,22,26,680,660,33701,36658,5031,5404,417,446,770,930,77,73,10554,9341,9636,8534,482,441,128,114,64,49,27,20,217,183,9834,8706,614,552,198,163,89,74,40,32
50,12,57,Florida,Hillsborough County,2016,1396693,681997,714696,516329,529829,115766,130753,3552,3548,27317,30593,862,982,18171,18991,532515,546665,126628,142148,7507,7750,33230,36831,1881,2041,487230,517311,342144,353676,103379,117834,1549,1688,26395,29665,465,527,13298,13921,353778,365768,110976,125808,4199,4549,31300,34845,1260,1369,194767,197385,174185,176153,12387,12919,2003,1860,922,928,397,455,4873,5070,178737,180897,15652,16340,3308,3201,1930,1986,621,672
50,12,59,Florida,Holmes County,2016,19398,10316,9082,8918,8436,1024,246,91,92,49,70,15,18,219,220,9119,8649,1107,321,214,207,75,99,22,26,9989,8881,8625,8263,1011,245,82,82,45,63,14,17,212,211,8819,8467,1091,316,202,195,70,89,21,25,327,201,293,173,13,1,9,10,4,7,1,1,7,9,300,182,16,5,12,12,5,10,1,1
50,12,61,Florida,Indian River County,2016,151159,72514,78645,62904,68471,7004,7418,322,343,1160,1157,37,37,1087,1219,63880,69577,7568,8039,651,703,1418,1466,117,121,63167,69626,54299,60130,6659,7109,158,200,1119,1119,23,30,909,1038,55115,61068,7115,7619,433,512,1354,1401,90,102,9347,9019,8605,8341,345,309,164,143,41,38,14,7,178,181,8765,8509,453,420,218,191,64,65,27,19
50,12,63,Florida,Jackson County,2016,48299,26671,21628,17982,15588,7726,5272,228,172,165,147,86,30,484,419,18400,15968,8025,5509,373,313,232,204,128,58,25032,20946,16605,15041,7603,5213,182,150,142,140,50,10,450,392,16995,15397,7879,5432,318,281,205,196,88,36,1639,682,1377,547,123,59,46,22,23,7,36,20,34,27,1405,571,146,77,55,32,27,8,40,22
50,12,65,Florida,Jefferson County,2016,13960,7296,6664,4603,4151,2516,2320,30,29,32,58,3,2,112,104,4703,4247,2567,2367,79,73,51,75,8,7,6947,6428,4323,3976,2479,2283,17,18,29,55,3,1,96,95,4408,4063,2520,2324,61,60,46,71,8,6,349,236,280,175,37,37,13,11,3,3,0,1,16,9,295,184,47,43,18,13,5,4,0,1
50,12,67,Florida,Lafayette County,2016,8747,5150,3597,3966,3277,1051,223,49,18,9,13,5,2,70,64,4032,3336,1094,255,63,39,22,23,9,8,4434,3140,3311,2857,1026,209,19,6,8,12,1,1,69,55,3376,2907,1068,235,33,25,21,21,5,7,716,457,655,420,25,14,30,12,1,1,4,1,1,9,656,429,26,20,30,14,1,2,4,1
50,12,69,Florida,Lake County,2016,334913,162009,172904,136746,145091,17516,19003,1090,998,3234,4054,265,314,3158,3444,139505,148080,19226,20865,2108,2130,4062,4961,465,507,136730,147948,114495,123069,15939,17476,561,561,3063,3864,167,199,2505,2779,116668,125449,17264,18945,1362,1471,3784,4668,325,355,25279,24956,22251,22022,1577,1527,529,437,171,190,98,115,653,665,22837,22631,1962,1920,746,659,278,293,140,152
50,12,71,Florida,Lee County,2016,722649,353929,368720,308741,320637,31560,33435,1998,1514,5186,6772,452,354,5992,6008,314135,325992,34978,36845,3442,3037,6863,8457,849,739,277696,294876,239233,252832,28187,30098,781,721,4884,6495,121,161,4490,4569,243238,256856,30641,32585,1818,1850,6290,7927,435,471,76233,73844,69508,67805,3373,3337,1217,793,302,277,331,193,1502,1439,70897,69136,4337,4260,1624,1187,573,530,414,268
50,12,73,Florida,Leon County,2016,286744,136331,150413,86727,91676,41022,49719,493,507,4976,5077,100,89,3013,3345,89342,94545,42654,51566,1251,1386,6026,6211,245,244,127659,141142,79377,84009,40224,48733,365,372,4883,4995,72,68,2738,2965,81748,86542,41697,50347,1045,1139,5880,6055,195,198,8672,9271,7350,7667,798,986,128,135,93,82,28,21,275,380,7594,8003,957,1219,206,247,146,156,50,46
50,12,75,Florida,Levy County,2016,39837,19553,20284,17112,17641,1795,1970,134,138,139,156,20,16,353,363,17450,17986,1946,2141,293,291,179,199,40,33,17861,18730,15611,16261,1708,1898,96,90,125,146,11,9,310,326,15906,16570,1835,2047,242,234,160,183,28,24,1692,1554,1501,1380,87,72,38,48,14,10,9,7,43,37,1544,1416,111,94,51,57,19,16,12,9
